background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.5755186257446412,0.6472556820801587,0.5290199682312245,0.42032739976917743,0.27200021622059345,0.5879755472395478,0.5826967091688727,0.7242206388324529,0.3043047284782477,0.5225004032076647,0.5342458237172985,0.6773714441768766,0.6797044363802831,0.6567035306668014,0.5254023391072766,0.259925626439804,0.4935742352553403,0.49586758646834617,0.5760396580719639,0.5713684381187878,0.531801151868768
