background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.051962390032902324,0.028219390198897985,0.008436690751293607,0.00969870588863017,0.004501617173743682,0.038056817801928385,0.02212563423193407,0.08722689680071594,0.00134699105459266,0.02281308384366331,0.03389699163066463,0.037458747294793496,0.014291469793250739,0.03127104916319356,0.01576763688675984,0.005868599705419091,0.0019843542024126173,0.015056892466737675,0.04854917274757735,0.0011831159070793398,0.023985812378809524
