background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.2681221612871637,0.17384215798879202,0.14277218629376837,0.11335596601038436,0.04209835816868027,0.3264901366197852,0.209996951924289,0.4301552389910823,0.014544726714465165,0.12153944643468054,0.07760774078835019,0.30089709431176626,0.1702929374101595,0.24054426749072513,0.11510801730942426,0.03502683416588703,0.03460320065253285,0.191135221714416,0.2788956778571627,0.03207236864465676,0.16595503453890864
