background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.44315153577778066,0.30734398390565154,0.37280788794366415,0.2892804274531659,0.06826720538714798,0.4660858209981739,0.3790404974805087,0.6593295619319977,0.06831458822378139,0.22688715407645235,0.26284550010444807,0.565504064303999,0.46239369201857367,0.3971462915672618,0.2595624179939239,0.11815977749073689,0.16009322139276483,0.337366767438672,0.5365254146129645,0.22301833259782328,0.3301562071349746
