background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.4746267576260097,0.45447482431228464,0.4063049506040034,0.3377702528893556,0.11883546548906691,0.45177392563985397,0.4448461641290718,0.6700471180490857,0.13418546789028402,0.3718698971667839,0.31055419213947455,0.6240612958901288,0.5709142396837612,0.4948185152025105,0.3721460341154831,0.14723590111899112,0.31991719960010084,0.4254963560499873,0.45744792712258914,0.34729574371815003,0.3967311114218488
