background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.04043206402870315,0.03662440538349203,0.032652109248618416,0.024207558955687197,0.012926193544167434,0.05752351228531443,0.06817509445260009,0.13769070848471573,0.0025437363894346694,0.02566098589285221,0.046616531926135185,0.09741888033875387,0.0317647326716086,0.044143002666664634,0.030294194278141895,0.010131249761556804,0.007195928657611989,0.03211605754172758,0.11533567228887733,0.012751571884976281,0.04331020953408197
