background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.6392829267711064,0.7302058538895216,0.6353658991252402,0.5359397083872592,0.29532737513844165,0.7198391129679378,0.6795383530364083,0.7988163352340146,0.425782164460702,0.6329621046954819,0.5813757486745661,0.7551964911488913,0.726006602634586,0.729340472548899,0.601897997359922,0.33348144411333014,0.5785479589745215,0.5927334144191935,0.6813503225777111,0.6743134510181912,0.6173651868587962
