background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.37312255939155087,0.28706932696690385,0.2848026830970158,0.22792717686794398,0.05758339225249374,0.4156835439179409,0.3107454416465996,0.6082568709424969,0.05136488928808107,0.20520040585326596,0.19635195525882604,0.5016357486567362,0.40832737555017184,0.3784881903311952,0.22189979485057196,0.06252012869833264,0.12688969562869395,0.336124971569308,0.41717996049158573,0.11110141428781518,0.27911377627737644
