background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.05799762397160243,0.061362282418171016,0.02700776897452627,0.028992035685693602,0.006793768313383042,0.06578606185573227,0.05793347870120138,0.15140410046033287,0.0031850236371730144,0.027908790934251353,0.03856943151311239,0.10030707930710434,0.03580062614133146,0.0664823735968392,0.02950122849246601,0.008743187899463555,0.004048892999905631,0.03969015691992038,0.09894756739895771,0.007553401874700494,0.04590074405479343
