background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.07895318111659216,0.09802287887412006,0.05180470030483529,0.044291017139213955,0.006888412801608004,0.12432016947153599,0.10233505844798735,0.24569722635398422,0.00799190914689703,0.07848288133734597,0.04777499139517371,0.17117888356551253,0.08514762475849735,0.11887248936391495,0.054637796469688325,0.017490336884799233,0.014754749463607884,0.08382658279544689,0.17196466523620133,0.012894087312560889,0.08086648211197615
