background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.6468212961377,0.7625466232233676,0.6514968109448652,0.5557151879499158,0.3092377424683658,0.7591478240142344,0.6914528763997495,0.8049743125156983,0.44571243187314563,0.639996465990634,0.6052530514649173,0.7593685780752735,0.7560383196235332,0.7196918603209019,0.6146606533291198,0.35357197268071267,0.5783006670498669,0.6263419717962115,0.6848610554932468,0.7054085183611493,0.6335299109856305
