background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.37386166694782297,0.20782616981768703,0.2274503629132671,0.1938467389341898,0.058907716784653195,0.37212068579536606,0.28752998862850326,0.5292645913812267,0.03347895674274311,0.15443298564215577,0.1917463964543248,0.4297449976751554,0.3068480955515259,0.31581060035737774,0.1822463903957149,0.08017839290495347,0.08144438220738297,0.20463017758546687,0.4373801639729301,0.10317224020701338,0.23859608504497304
