background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.568538431106855,0.6025358551117426,0.5605421589699073,0.43750161605923,0.16935753096919082,0.5705045689728886,0.5635921797876976,0.7688578128468193,0.3025258194580771,0.49951422928591394,0.4806119275750376,0.7076394134222926,0.6348748194521909,0.5931274447387295,0.4823870248064184,0.23905847539447175,0.4599895546767201,0.5398799235065699,0.6149669423761822,0.5634482351581168,0.5179726981837526
