background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.47450850011254037,0.36071018594396653,0.4490918530582969,0.3609415135948354,0.08506213333176023,0.4804005620241997,0.4148693352116736,0.6890293582023428,0.10924065392580998,0.3142025158061012,0.2825530173591183,0.6037621443701366,0.5037655401272276,0.4342890076218048,0.31155236972294587,0.15417772227528567,0.2722109415361868,0.3707202669566042,0.5565800725388782,0.30984958736158774,0.37687586405406515
