background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.10621926783068317,0.11293516947360023,0.11749844687410368,0.08421368455277262,0.022390722444393503,0.20157832738840695,0.14918905434110344,0.2691123739693717,0.010264385290202734,0.09428221044873389,0.09119554385085848,0.23846934629135974,0.08504010419166692,0.14238409516178788,0.08219406660615536,0.039955512204464264,0.022446068237628448,0.0907453727822244,0.241599756291581,0.024784233353158484,0.11132488707921284
