background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.31985523461809495,0.17587461029125576,0.19712902723779047,0.14959694906663146,0.03580998723374045,0.37023768996671735,0.24113093656029927,0.4547293875927492,0.020312887072244486,0.1344084733299049,0.1690746763457276,0.38113826264777806,0.2659141903021772,0.2609117649124831,0.14587198510821245,0.0698436117189879,0.05994951655207353,0.19345152492986367,0.38698804180021357,0.042699053302985845,0.20374639052949656
