background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.13280184250704505,0.1276741899165443,0.10386285953511973,0.08405801315398997,0.018158225322288803,0.19003264441400394,0.15678345639697325,0.34467610797563886,0.009825552858163476,0.10804843295397075,0.05762136186048305,0.24177654677265314,0.10656387503729363,0.1739397818614041,0.08291018682407289,0.028471421244713174,0.018981111750997197,0.10998753795333752,0.236824991167642,0.024086203152446195,0.11785421713293906
