background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
nan,0.5309340442806214,0.5412189796396893,0.4782540998486057,0.37263273010809606,0.16854090984954656,0.5140257512978054,0.49853282746545113,0.7210566267818526,0.20200396368051982,0.42371805790952277,0.38817807441222185,0.6428744232530494,0.6323543700964642,0.5598201239200288,0.4449451927120932,0.20436674327616264,0.4132606273915669,0.4328140200059562,0.5119754314552287,0.44899879509258606,0.4565252896238535
